5.504880232076522, -0.5511474606386173
5.993292323656568, 11.966017226153895
6.522958110409404, 43.62929925303922
7.005662652825099, 85.5433950872955
7.52459772471883, 136.50305842025938
8.038295434564727, 189.72397893888228
8.515564091483391, 245.35661652044877
9.013675098416858, 298.125128872901
9.5222503808434, 346.974141830964
10.015335609931462, 389.79285808626327
10.503308860202758, 427.6366518040736
11.012208049309564, 457.7922004773378
11.479644571191795, 480.8619313490892
12.004394290426415, 496.2437600210669
12.461708728550363, 503.48424979278286
13.028305101154714, 503.7910958641328
13.485870305740804, 496.5592261895529
14.011158128008766, 480.8857835496873
14.546975529535995, 457.52399790962636
15.015339364898011, 427.07614957892935
15.509811645979791, 389.8446276469044
16.01478738481436, 346.43230015700647
16.493861037830303, 297.89410047408893
17.014585432917436, 245.58744900796222
17.509371172076893, 190.26547776806734
18.014532373607416, 136.14963443767977
18.51445098878881, 84.59655578141576
18.998573929005985, 44.651368497561066
19.529127846978902, 25.05837748548163
19.945376664776663, 2.298480332382951
